Date,Product_Category,Discount_Percent,Revenue
2019-08-24,Clothing,20,717.88
2019-08-24,Home & Kitchen,15,588.74
2019-08-25,Electronics,5,857.72
2019-08-25,Clothing,10,673.9
2019-08-25,Home & Kitchen,0,494.49
2019-08-26,Electronics,10,1035.29
2019-08-26,Clothing,0,485.09
2019-08-26,Home & Kitchen,0,355.14
2019-08-27,Electronics,0,896.95
2019-08-27,Clothing,0,662.96
2019-08-27,Home & Kitchen,0,659.69
2019-08-28,Electronics,5,819.5
2019-08-28,Clothing,20,735.72
2019-08-28,Home & Kitchen,15,510.58
2019-08-29,Electronics,0,844.37
2019-08-29,Clothing,15,797.61
2019-08-29,Home & Kitchen,15,567.58
2019-08-30,Electronics,0,948.19
2019-08-30,Clothing,0,473.36
2019-08-30,Home & Kitchen,10,453.23
2019-08-31,Electronics,0,893.28
2019-08-31,Clothing,15,698.03
2019-08-31,Home & Kitchen,0,690.6
2019-09-01,Electronics,10,893.99
2019-09-01,Clothing,0,307.43
2019-09-01,Home & Kitchen,0,426.4
2019-09-02,Electronics,0,890.78
2019-09-02,Clothing,5,593.4
2019-09-02,Home & Kitchen,0,131.17
2019-09-03,Electronics,0,869.33
2019-09-03,Clothing,10,670.01
2019-09-03,Home & Kitchen,10,333.75
2019-09-04,Electronics,0,771.13
2019-09-04,Clothing,20,665.73
2019-09-04,Home & Kitchen,0,363.64
2019-09-05,Electronics,0,798.91
2019-09-05,Clothing,0,590.24
2019-09-05,Home & Kitchen,0,357.21
2019-09-06,Electronics,5,728.57
2019-09-06,Clothing,10,707.24
2019-09-06,Home & Kitchen,5,336.6
2019-09-07,Electronics,15,945.1
2019-09-07,Clothing,5,537.29
2019-09-07,Home & Kitchen,5,323.9
2019-09-08,Electronics,15,1053.86
2019-09-08,Clothing,0,636.22
2019-09-08,Home & Kitchen,5,401.84
2019-09-09,Electronics,0,838.48
2019-09-09,Clothing,10,626.88
2019-09-09,Home & Kitchen,0,308.14
2019-09-10,Electronics,0,740.59
2019-09-10,Clothing,5,584.91
2019-09-10,Home & Kitchen,5,321.69
2019-09-11,Electronics,0,835.99
2019-09-11,Clothing,10,385.73
2019-09-11,Home & Kitchen,0,375.51
2019-09-12,Electronics,5,910.49
2019-09-12,Clothing,20,692.71
2019-09-12,Home & Kitchen,10,576.23
2019-09-13,Electronics,5,769.92
2019-09-13,Clothing,0,551.17
2019-09-13,Home & Kitchen,10,554.13
2019-09-14,Electronics,10,951.65
2019-09-14,Clothing,10,695.95
2019-09-14,Home & Kitchen,0,300.87
2019-09-15,Electronics,10,930.27
2019-09-15,Clothing,5,565.1
2019-09-15,Home & Kitchen,0,429.0
2019-09-16,Electronics,10,843.75
2019-09-16,Clothing,0,689.88
2019-09-16,Home & Kitchen,0,488.03
2019-09-17,Electronics,0,955.78
2019-09-17,Clothing,0,588.25
2019-09-17,Home & Kitchen,10,391.21
2019-09-18,Electronics,0,900.71
2019-09-18,Clothing,0,691.12
2019-09-18,Home & Kitchen,0,448.12
2019-09-19,Electronics,10,831.44
2019-09-19,Clothing,10,557.66
2019-09-19,Home & Kitchen,20,507.86
2019-09-20,Electronics,10,1069.56
2019-09-20,Clothing,10,795.93
2019-09-20,Home & Kitchen,15,397.63
2019-09-21,Electronics,0,875.92
2019-09-21,Clothing,20,612.52
2019-09-21,Home & Kitchen,5,312.87
2019-09-22,Electronics,5,939.94
2019-09-22,Clothing,0,574.77
2019-09-22,Home & Kitchen,0,441.05
2019-09-23,Electronics,10,907.54
2019-09-23,Clothing,0,590.41
2019-09-23,Home & Kitchen,15,509.59
2019-09-24,Electronics,20,1091.76
2019-09-24,Clothing,5,506.64
2019-09-24,Home & Kitchen,15,571.86
2019-09-25,Electronics,10,997.44
2019-09-25,Clothing,0,592.63
2019-09-25,Home & Kitchen,20,507.03
2019-09-26,Electronics,0,830.56
2019-09-26,Clothing,10,607.41
2019-09-26,Home & Kitchen,15,486.05
2019-09-27,Electronics,15,816.81
2019-09-27,Clothing,10,846.04
2019-09-27,Home & Kitchen,5,548.54
2019-09-28,Electronics,0,1021.14
2019-09-28,Clothing,15,706.35
2019-09-28,Home & Kitchen,10,399.76
2019-09-29,Electronics,5,929.81
2019-09-29,Clothing,0,642.85
2019-09-29,Home & Kitchen,20,411.33
2019-09-30,Electronics,0,968.8
2019-09-30,Clothing,0,517.72
2019-09-30,Home & Kitchen,5,512.98
2019-10-01,Electronics,0,1032.88
2019-10-01,Clothing,0,619.95
2019-10-01,Home & Kitchen,0,589.6
2019-10-02,Electronics,10,832.07
2019-10-02,Clothing,0,481.52
2019-10-02,Home & Kitchen,0,362.4
2019-10-03,Electronics,10,767.64
2019-10-03,Clothing,15,511.09
2019-10-03,Home & Kitchen,5,612.04
2019-10-04,Electronics,10,1093.71
2019-10-04,Clothing,0,534.85
2019-10-04,Home & Kitchen,5,687.75
2019-10-05,Electronics,0,858.63
2019-10-05,Clothing,5,807.89
2019-10-05,Home & Kitchen,10,677.19
2019-10-06,Electronics,10,914.57
2019-10-06,Clothing,15,763.76
2019-10-06,Home & Kitchen,5,577.91
2019-10-07,Electronics,10,912.13
2019-10-07,Clothing,10,374.01
2019-10-07,Home & Kitchen,0,524.21
2019-10-08,Electronics,0,803.9
2019-10-08,Clothing,0,578.63
2019-10-08,Home & Kitchen,5,485.31
2019-10-09,Electronics,5,990.32
2019-10-09,Clothing,10,616.41
2019-10-09,Home & Kitchen,5,492.49
2019-10-10,Electronics,15,1141.33
2019-10-10,Clothing,5,428.03
2019-10-10,Home & Kitchen,0,303.03
2019-10-11,Electronics,0,770.78
2019-10-11,Clothing,0,539.38
2019-10-11,Home & Kitchen,5,543.47
2019-10-12,Electronics,0,991.53
2019-10-12,Clothing,15,661.48
2019-10-12,Home & Kitchen,0,424.9
2019-10-13,Electronics,5,1071.69
2019-10-13,Clothing,0,612.72
2019-10-13,Home & Kitchen,5,428.48
2019-10-14,Electronics,5,1022.66
2019-10-14,Clothing,0,669.96
2019-10-14,Home & Kitchen,10,528.06
2019-10-15,Electronics,10,919.71
2019-10-15,Clothing,20,612.95
2019-10-15,Home & Kitchen,0,354.87
2019-10-16,Electronics,20,981.85
2019-10-16,Clothing,10,559.09
2019-10-16,Home & Kitchen,5,413.71
2019-10-17,Electronics,0,886.83
2019-10-17,Clothing,20,720.75
2019-10-17,Home & Kitchen,5,353.22
2019-10-18,Electronics,0,912.94
2019-10-18,Clothing,5,630.49
2019-10-18,Home & Kitchen,20,521.98
2019-10-19,Electronics,0,827.83
2019-10-19,Clothing,10,540.33
2019-10-19,Home & Kitchen,5,523.03
2019-10-20,Electronics,5,940.64
2019-10-20,Clothing,0,626.94
2019-10-20,Home & Kitchen,0,401.44
2019-10-21,Electronics,0,834.05
2019-10-21,Clothing,15,782.73
2019-10-21,Home & Kitchen,0,710.43
2019-10-22,Electronics,15,991.91
2019-10-22,Clothing,10,666.6
2019-10-22,Home & Kitchen,5,458.06
2019-10-23,Electronics,5,849.74
2019-10-23,Clothing,0,547.32
2019-10-23,Home & Kitchen,5,667.32
2019-10-24,Electronics,10,905.98
2019-10-24,Clothing,5,629.14
2019-10-24,Home & Kitchen,15,446.01
2019-10-25,Electronics,10,971.17
2019-10-25,Clothing,0,521.25
2019-10-25,Home & Kitchen,0,393.07
2019-10-26,Electronics,10,832.44
2019-10-26,Clothing,15,690.48
2019-10-26,Home & Kitchen,15,474.69
2019-10-27,Electronics,5,983.78
2019-10-27,Clothing,20,704.48
2019-10-27,Home & Kitchen,20,459.35
2019-10-28,Electronics,5,835.3
2019-10-28,Clothing,10,650.83
2019-10-28,Home & Kitchen,15,641.68
2019-10-29,Electronics,20,1009.06
2019-10-29,Clothing,0,409.08
2019-10-29,Home & Kitchen,10,508.59
2019-10-30,Electronics,5,1051.46
2019-10-30,Clothing,0,645.83
2019-10-30,Home & Kitchen,20,411.03
2019-10-31,Electronics,10,988.83
2019-10-31,Clothing,10,734.75
2019-10-31,Home & Kitchen,20,490.16
2019-11-01,Electronics,0,965.35
2019-11-01,Clothing,15,730.43
2019-11-01,Home & Kitchen,10,541.05
2019-11-02,Electronics,10,1005.68
2019-11-02,Clothing,0,699.15
2019-11-02,Home & Kitchen,5,559.62
2019-11-03,Electronics,20,1250.51
2019-11-03,Clothing,10,743.5
2019-11-03,Home & Kitchen,10,442.1
2019-11-04,Electronics,0,994.47
2019-11-04,Clothing,5,893.29
2019-11-04,Home & Kitchen,15,608.9
2019-11-05,Electronics,0,939.46
2019-11-05,Clothing,15,841.64
2019-11-05,Home & Kitchen,15,767.29
2019-11-06,Electronics,0,1055.08
2019-11-06,Clothing,5,697.46
2019-11-06,Home & Kitchen,0,640.6
2019-11-07,Electronics,5,1021.16
2019-11-07,Clothing,0,779.27
2019-11-07,Home & Kitchen,10,504.47
2019-11-08,Electronics,0,978.93
2019-11-08,Clothing,5,790.36
2019-11-08,Home & Kitchen,10,686.71
2019-11-09,Electronics,0,1009.7
2019-11-09,Clothing,20,938.51
2019-11-09,Home & Kitchen,10,598.24
2019-11-10,Electronics,0,940.99
2019-11-10,Clothing,10,707.79
2019-11-10,Home & Kitchen,15,638.93
2019-11-11,Electronics,0,1157.59
2019-11-11,Clothing,5,815.25
2019-11-11,Home & Kitchen,0,612.87
2019-11-12,Electronics,20,1092.33
2019-11-12,Clothing,15,854.36
2019-11-12,Home & Kitchen,10,627.75
2019-11-13,Electronics,0,1047.27
2019-11-13,Clothing,5,779.04
2019-11-13,Home & Kitchen,0,339.51
2019-11-14,Electronics,15,945.3
2019-11-14,Clothing,5,739.29
2019-11-14,Home & Kitchen,0,503.66
2019-11-15,Electronics,5,1048.81
2019-11-15,Clothing,15,824.17
2019-11-15,Home & Kitchen,0,529.6
2019-11-16,Electronics,15,1204.7
2019-11-16,Clothing,0,768.87
2019-11-16,Home & Kitchen,0,457.32
2019-11-17,Electronics,15,1206.95
2019-11-17,Clothing,5,649.42
2019-11-17,Home & Kitchen,0,321.48
2019-11-18,Electronics,5,1041.37
2019-11-18,Clothing,0,785.01
2019-11-18,Home & Kitchen,0,423.6
2019-11-19,Electronics,20,1266.83
2019-11-19,Clothing,5,803.91
2019-11-19,Home & Kitchen,15,659.93
2019-11-20,Electronics,0,955.07
2019-11-20,Clothing,5,640.62
2019-11-20,Home & Kitchen,15,590.11
2019-11-21,Electronics,5,1097.52
2019-11-21,Clothing,15,846.19
2019-11-21,Home & Kitchen,15,651.83
2019-11-22,Electronics,5,1339.75
2019-11-22,Clothing,0,827.41
2019-11-22,Home & Kitchen,10,525.8
2019-11-23,Electronics,15,1383.52
2019-11-23,Clothing,10,636.69
2019-11-23,Home & Kitchen,5,434.06
2019-11-24,Electronics,5,1149.29
2019-11-24,Clothing,0,654.34
2019-11-24,Home & Kitchen,10,320.72
2019-11-25,Electronics,20,1371.91
2019-11-25,Clothing,5,775.11
2019-11-25,Home & Kitchen,10,550.45
2019-11-26,Electronics,0,1001.56
2019-11-26,Clothing,5,691.98
2019-11-26,Home & Kitchen,0,303.21
2019-11-27,Electronics,10,1032.57
2019-11-27,Clothing,5,647.06
2019-11-27,Home & Kitchen,0,618.45
2019-11-28,Electronics,5,1013.25
2019-11-28,Clothing,5,751.74
2019-11-28,Home & Kitchen,0,491.95
2019-11-29,Electronics,0,931.38
2019-11-29,Clothing,0,706.87
2019-11-29,Home & Kitchen,5,533.64
2019-11-30,Electronics,10,1229.61
2019-11-30,Clothing,20,776.09
2019-11-30,Home & Kitchen,0,444.71
2019-12-01,Electronics,5,1343.13
2019-12-01,Clothing,10,861.85
2019-12-01,Home & Kitchen,10,752.12
2019-12-02,Electronics,20,1385.76
2019-12-02,Clothing,15,934.49
2019-12-02,Home & Kitchen,10,598.52
2019-12-03,Electronics,0,1116.77
2019-12-03,Clothing,0,579.08
2019-12-03,Home & Kitchen,0,752.14
2019-12-04,Electronics,0,1150.91
2019-12-04,Clothing,0,851.19
2019-12-04,Home & Kitchen,10,643.17
2019-12-05,Electronics,10,1437.62
2019-12-05,Clothing,0,626.6
2019-12-05,Home & Kitchen,10,680.67
2019-12-06,Electronics,15,1455.89
2019-12-06,Clothing,10,885.84
2019-12-06,Home & Kitchen,0,525.52
2019-12-07,Electronics,0,1030.29
2019-12-07,Clothing,5,775.44
2019-12-07,Home & Kitchen,5,434.06
2019-12-08,Electronics,10,1393.26
2019-12-08,Clothing,10,927.1
2019-12-08,Home & Kitchen,5,714.56
2019-12-09,Electronics,10,1225.61
2019-12-09,Clothing,10,770.54
2019-12-09,Home & Kitchen,5,682.81
2019-12-10,Electronics,15,1428.87
2019-12-10,Clothing,20,778.07
2019-12-10,Home & Kitchen,5,560.68
2019-12-11,Electronics,0,1358.56
2019-12-11,Clothing,10,957.96
2019-12-11,Home & Kitchen,0,574.67
2019-12-12,Electronics,0,1078.55
2019-12-12,Clothing,15,823.56
2019-12-12,Home & Kitchen,0,556.98
2019-12-13,Electronics,10,1178.73
2019-12-13,Clothing,0,921.33
2019-12-13,Home & Kitchen,5,741.03
2019-12-14,Electronics,10,1201.66
2019-12-14,Clothing,0,989.14
2019-12-14,Home & Kitchen,0,553.79
2019-12-15,Electronics,5,1260.55
2019-12-15,Clothing,20,912.43
2019-12-15,Home & Kitchen,0,490.19
2019-12-16,Electronics,0,1163.82
2019-12-16,Clothing,10,699.62
2019-12-16,Home & Kitchen,20,684.5
2019-12-17,Electronics,0,1190.66
2019-12-17,Clothing,15,942.9
2019-12-17,Home & Kitchen,10,506.03
2019-12-18,Electronics,0,1051.37
2019-12-18,Clothing,5,858.33
2019-12-18,Home & Kitchen,5,511.97
2019-12-19,Electronics,10,1298.08
2019-12-19,Clothing,0,922.77
2019-12-19,Home & Kitchen,0,473.85
2019-12-20,Electronics,20,1353.5
2019-12-20,Clothing,5,936.14
2019-12-20,Home & Kitchen,0,417.53
2019-12-21,Electronics,5,1239.47
2019-12-21,Clothing,5,1073.42
2019-12-21,Home & Kitchen,20,749.19
2019-12-22,Electronics,5,1349.95
2019-12-22,Clothing,10,835.21
2019-12-22,Home & Kitchen,0,472.42
2019-12-23,Electronics,5,1107.55
2019-12-23,Clothing,20,984.09
2019-12-23,Home & Kitchen,20,746.59
2019-12-24,Electronics,15,1556.91
2019-12-24,Clothing,0,763.82
2019-12-24,Home & Kitchen,10,688.01
2019-12-25,Electronics,0,1187.54
2019-12-25,Clothing,20,842.74
2019-12-25,Home & Kitchen,5,655.53
2019-12-26,Electronics,0,1304.59
2019-12-26,Clothing,0,863.98
2019-12-26,Home & Kitchen,0,527.47
2019-12-27,Electronics,5,1531.59
2019-12-27,Clothing,15,893.03
2019-12-27,Home & Kitchen,20,839.4
2019-12-28,Electronics,10,1286.31
2019-12-28,Clothing,5,956.58
2019-12-28,Home & Kitchen,15,669.55
2019-12-29,Electronics,0,1186.47
2019-12-29,Clothing,5,940.36
2019-12-29,Home & Kitchen,10,855.71
2019-12-30,Electronics,10,1295.86
2019-12-30,Clothing,10,839.0
2019-12-30,Home & Kitchen,0,525.29
2019-12-31,Electronics,15,1290.57
2019-12-31,Clothing,20,891.6
2019-12-31,Home & Kitchen,0,546.44
2020-01-01,Electronics,0,1465.66
2020-01-01,Clothing,10,1063.5
2020-01-01,Home & Kitchen,0,761.57
2020-01-02,Electronics,10,1587.71
2020-01-02,Clothing,10,1130.25
2020-01-02,Home & Kitchen,15,716.79
2020-01-03,Electronics,5,1470.18
2020-01-03,Clothing,0,755.97
2020-01-03,Home & Kitchen,0,526.74
2020-01-04,Electronics,0,1390.68
2020-01-04,Clothing,20,1090.52
2020-01-04,Home & Kitchen,0,693.02
2020-01-05,Electronics,0,1440.86
2020-01-05,Clothing,0,1065.5
2020-01-05,Home & Kitchen,10,759.31
2020-01-06,Electronics,0,1363.86
2020-01-06,Clothing,0,849.04
2020-01-06,Home & Kitchen,0,777.29
2020-01-07,Electronics,20,1593.01
2020-01-07,Clothing,5,938.16
2020-01-07,Home & Kitchen,5,787.84
2020-01-08,Electronics,0,1387.89
2020-01-08,Clothing,10,1014.31
2020-01-08,Home & Kitchen,0,604.53
2020-01-09,Electronics,15,1620.5
2020-01-09,Clothing,5,1184.75
2020-01-09,Home & Kitchen,10,629.96
2020-01-10,Electronics,0,1269.46
2020-01-10,Clothing,10,1090.22
2020-01-10,Home & Kitchen,15,817.16
2020-01-11,Electronics,5,1585.97
2020-01-11,Clothing,0,846.12
2020-01-11,Home & Kitchen,5,813.49
2020-01-12,Electronics,0,1413.52
2020-01-12,Clothing,0,825.25
2020-01-12,Home & Kitchen,10,696.38
2020-01-13,Electronics,0,1381.54
2020-01-13,Clothing,10,926.16
2020-01-13,Home & Kitchen,0,802.56
2020-01-14,Electronics,0,1452.87
2020-01-14,Clothing,0,871.18
2020-01-14,Home & Kitchen,10,743.04
2020-01-15,Electronics,20,1750.5
2020-01-15,Clothing,0,913.45
2020-01-15,Home & Kitchen,0,888.17
2020-01-16,Electronics,10,1570.22
2020-01-16,Clothing,10,930.36
2020-01-16,Home & Kitchen,20,722.46
2020-01-17,Electronics,0,1485.85
2020-01-17,Clothing,10,968.19
2020-01-17,Home & Kitchen,0,703.98
2020-01-18,Electronics,20,1372.75
2020-01-18,Clothing,5,967.69
2020-01-18,Home & Kitchen,0,549.54
2020-01-19,Electronics,0,1238.35
2020-01-19,Clothing,10,1135.51
2020-01-19,Home & Kitchen,15,761.49
2020-01-20,Electronics,0,1342.94
2020-01-20,Clothing,15,1268.38
2020-01-20,Home & Kitchen,0,787.09
2020-01-21,Electronics,0,1540.23
2020-01-21,Clothing,0,1047.46
2020-01-21,Home & Kitchen,0,771.01
2020-01-22,Electronics,10,1672.8
2020-01-22,Clothing,0,843.86
2020-01-22,Home & Kitchen,15,705.65
2020-01-23,Electronics,0,1238.75
2020-01-23,Clothing,0,745.62
2020-01-23,Home & Kitchen,15,805.4
2020-01-24,Electronics,0,1227.47
2020-01-24,Clothing,0,806.62
2020-01-24,Home & Kitchen,0,668.2
2020-01-25,Electronics,5,1185.12
2020-01-25,Clothing,5,958.26
2020-01-25,Home & Kitchen,5,726.0
2020-01-26,Electronics,20,1857.79
2020-01-26,Clothing,0,941.63
2020-01-26,Home & Kitchen,10,771.08
2020-01-27,Electronics,20,1810.76
2020-01-27,Clothing,0,896.23
2020-01-27,Home & Kitchen,0,709.22
2020-01-28,Electronics,0,1478.09
2020-01-28,Clothing,5,891.78
2020-01-28,Home & Kitchen,0,788.87
2020-01-29,Electronics,20,1520.86
2020-01-29,Clothing,15,1125.02
2020-01-29,Home & Kitchen,5,792.2
2020-01-30,Electronics,0,1340.42
2020-01-30,Clothing,0,902.04
2020-01-30,Home & Kitchen,0,857.15
2020-01-31,Electronics,5,1438.24
2020-01-31,Clothing,0,973.71
2020-01-31,Home & Kitchen,0,695.16
2020-02-01,Electronics,0,1445.56
2020-02-01,Clothing,0,948.07
2020-02-01,Home & Kitchen,10,870.8
2020-02-02,Electronics,0,1653.07
2020-02-02,Clothing,15,1029.21
2020-02-02,Home & Kitchen,10,989.28
2020-02-03,Electronics,0,1575.62
2020-02-03,Clothing,0,984.17
2020-02-03,Home & Kitchen,5,826.69
2020-02-04,Electronics,0,1573.76
2020-02-04,Clothing,0,898.94
2020-02-04,Home & Kitchen,20,891.48
2020-02-05,Electronics,5,1587.74
2020-02-05,Clothing,10,946.0
2020-02-05,Home & Kitchen,0,840.04
2020-02-06,Electronics,5,1525.59
2020-02-06,Clothing,5,1001.87
2020-02-06,Home & Kitchen,0,747.58
2020-02-07,Electronics,5,1632.14
2020-02-07,Clothing,0,1044.96
2020-02-07,Home & Kitchen,20,911.86
2020-02-08,Electronics,0,1544.95
2020-02-08,Clothing,5,986.57
2020-02-08,Home & Kitchen,10,847.18
2020-02-09,Electronics,20,1868.99
2020-02-09,Clothing,20,1151.3
2020-02-09,Home & Kitchen,20,909.73
2020-02-10,Electronics,20,1871.33
2020-02-10,Clothing,10,1100.14
2020-02-10,Home & Kitchen,10,707.14
2020-02-11,Electronics,0,1651.02
2020-02-11,Clothing,0,1125.37
2020-02-11,Home & Kitchen,5,793.04
2020-02-12,Electronics,0,1667.99
2020-02-12,Clothing,0,1069.69
2020-02-12,Home & Kitchen,0,735.14
2020-02-13,Electronics,10,1593.38
2020-02-13,Clothing,15,1050.6
2020-02-13,Home & Kitchen,10,816.09
2020-02-14,Electronics,0,1424.48
2020-02-14,Clothing,5,978.62
2020-02-14,Home & Kitchen,0,789.78
2020-02-15,Electronics,0,1377.36
2020-02-15,Clothing,10,948.3
2020-02-15,Home & Kitchen,20,917.11
2020-02-16,Electronics,0,1570.54
2020-02-16,Clothing,10,1149.28
2020-02-16,Home & Kitchen,0,597.92
2020-02-17,Electronics,10,1591.94
2020-02-17,Clothing,20,1149.64
2020-02-17,Home & Kitchen,0,603.26
2020-02-18,Electronics,0,1515.03
2020-02-18,Clothing,0,1029.24
2020-02-18,Home & Kitchen,0,736.94
2020-02-19,Electronics,20,1660.1
2020-02-19,Clothing,5,1256.58
2020-02-19,Home & Kitchen,5,713.17
2020-02-20,Electronics,0,1607.56
2020-02-20,Clothing,15,1300.13
2020-02-20,Home & Kitchen,5,753.14
2020-02-21,Electronics,5,1628.26
2020-02-21,Clothing,0,875.3
2020-02-21,Home & Kitchen,0,719.26
2020-02-22,Electronics,0,1556.16
2020-02-22,Clothing,0,1008.96
2020-02-22,Home & Kitchen,5,864.64
2020-02-23,Electronics,15,1690.68
2020-02-23,Clothing,10,1204.4
2020-02-23,Home & Kitchen,10,736.26
2020-02-24,Electronics,15,1780.8
2020-02-24,Clothing,5,1000.95
2020-02-24,Home & Kitchen,0,589.22
2020-02-25,Electronics,0,1580.79
2020-02-25,Clothing,0,752.01
2020-02-25,Home & Kitchen,20,833.91
2020-02-26,Electronics,0,1409.45
2020-02-26,Clothing,0,1129.58
2020-02-26,Home & Kitchen,15,951.32
2020-02-27,Electronics,5,1481.13
2020-02-27,Clothing,10,988.8
2020-02-27,Home & Kitchen,15,823.24
2020-02-28,Electronics,20,1700.58
2020-02-28,Clothing,15,1305.0
2020-02-28,Home & Kitchen,10,659.46
2020-02-29,Electronics,0,1691.99
2020-02-29,Clothing,0,1046.16
2020-02-29,Home & Kitchen,10,888.32
2020-03-01,Electronics,0,1570.53
2020-03-01,Clothing,0,881.15
2020-03-01,Home & Kitchen,10,937.29
2020-03-02,Electronics,10,1719.33
2020-03-02,Clothing,5,996.38
2020-03-02,Home & Kitchen,0,888.19
2020-03-03,Electronics,5,1737.55
2020-03-03,Clothing,20,1356.75
2020-03-03,Home & Kitchen,15,989.42
2020-03-04,Electronics,0,1506.4
2020-03-04,Clothing,0,1094.0
2020-03-04,Home & Kitchen,0,885.82
2020-03-05,Electronics,5,1731.76
2020-03-05,Clothing,20,1008.87
2020-03-05,Home & Kitchen,0,772.51
2020-03-06,Electronics,10,1644.75
2020-03-06,Clothing,0,1184.44
2020-03-06,Home & Kitchen,15,890.97
2020-03-07,Electronics,0,1605.48
2020-03-07,Clothing,10,1163.32
2020-03-07,Home & Kitchen,20,1067.96
2020-03-08,Electronics,0,1741.92
2020-03-08,Clothing,15,1199.99
2020-03-08,Home & Kitchen,0,804.36
2020-03-09,Electronics,0,1698.68
2020-03-09,Clothing,0,928.29
2020-03-09,Home & Kitchen,15,795.79
2020-03-10,Electronics,10,1651.06
2020-03-10,Clothing,10,1221.21
2020-03-10,Home & Kitchen,5,825.97
2020-03-11,Electronics,0,1496.02
2020-03-11,Clothing,0,1164.98
2020-03-11,Home & Kitchen,0,628.49
2020-03-12,Electronics,10,1647.48
2020-03-12,Clothing,10,1128.84
2020-03-12,Home & Kitchen,0,961.33
2020-03-13,Electronics,0,1494.26
2020-03-13,Clothing,0,1094.11
2020-03-13,Home & Kitchen,10,842.65
2020-03-14,Electronics,10,1597.45
2020-03-14,Clothing,5,1144.1
2020-03-14,Home & Kitchen,10,828.57
2020-03-15,Electronics,0,1507.2
2020-03-15,Clothing,5,959.17
2020-03-15,Home & Kitchen,20,943.75
2020-03-16,Electronics,0,1711.36
2020-03-16,Clothing,10,1082.66
2020-03-16,Home & Kitchen,5,708.17
2020-03-17,Electronics,0,1393.88
2020-03-17,Clothing,0,865.25
2020-03-17,Home & Kitchen,0,767.2
2020-03-18,Electronics,10,1724.76
2020-03-18,Clothing,0,1079.59
2020-03-18,Home & Kitchen,0,771.66
2020-03-19,Electronics,0,1578.57
2020-03-19,Clothing,5,1241.86
2020-03-19,Home & Kitchen,0,904.78
2020-03-20,Electronics,0,1678.99
2020-03-20,Clothing,10,1245.37
2020-03-20,Home & Kitchen,0,845.56
2020-03-21,Electronics,15,1640.35
2020-03-21,Clothing,20,1226.51
2020-03-21,Home & Kitchen,5,846.68
2020-03-22,Electronics,10,1629.54
2020-03-22,Clothing,0,1209.54
2020-03-22,Home & Kitchen,5,786.29
2020-03-23,Electronics,20,1709.64
2020-03-23,Clothing,0,1001.46
2020-03-23,Home & Kitchen,10,900.05
2020-03-24,Electronics,20,1785.56
2020-03-24,Clothing,10,1129.91
2020-03-24,Home & Kitchen,20,775.45
2020-03-25,Electronics,5,1594.1
2020-03-25,Clothing,10,1145.58
2020-03-25,Home & Kitchen,10,849.32
2020-03-26,Electronics,10,1796.75
2020-03-26,Clothing,0,942.68
2020-03-26,Home & Kitchen,0,815.92
2020-03-27,Electronics,0,1616.79
2020-03-27,Clothing,0,970.14
2020-03-27,Home & Kitchen,0,692.95
2020-03-28,Electronics,0,1730.5
2020-03-28,Clothing,10,1113.92
2020-03-28,Home & Kitchen,10,898.79
2020-03-29,Electronics,15,1839.25
2020-03-29,Clothing,20,1107.96
2020-03-29,Home & Kitchen,10,878.68
2020-03-30,Electronics,10,1731.43
2020-03-30,Clothing,0,1211.19
2020-03-30,Home & Kitchen,0,795.38
2020-03-31,Electronics,5,1714.65
2020-03-31,Clothing,0,1121.03
2020-03-31,Home & Kitchen,10,831.04
2020-04-01,Electronics,10,1877.08
2020-04-01,Clothing,0,932.79
2020-04-01,Home & Kitchen,10,669.94
2020-04-02,Electronics,10,1459.39
2020-04-02,Clothing,20,1161.51
2020-04-02,Home & Kitchen,0,578.53
2020-04-03,Electronics,0,1442.73
